Dir,Comments,Annotated,Nem,Image,Y,X,Mag,Family,Genus,Species,View,overall body length,distance of vulva from anterior ,% distance of vulva from anterior,stylet or spear length (stomatostyle or odontostyle),% distance from anterior to median bulb relative to length of esophagus,% distance of anterior phasmid from anterior of nematode in relation to body length,% distance of dorsal esophageal gland opening from stylet knobs in relation to stylet length,% distance of phasmid from anus in relation to length of tail,% distance of posterior phasmid from anterior of nematode in relation to body length,% length of anterior female gonad in relation to body length,% length of male gonad relative to body length,% length of posterior female gonad in relation to body length,(distance of dorsal esophageal gland opening from stylet knobs x 100)/(length of stylet),(distance of phasmid(when not erratic) from anus x 100)/( length of tail),body length / distance from anterior to base of esophageal glands,body length / distance from anterior to esophago-intestinal valve,body length / greatest body diameter,body length / tail length,capitulum length in µm,conus of stomatostyle/total stomatosyle length,distance from anterior end to excretory pore in µm,distance from base of stylet to median bulb valve/stylet length.,distance from vulva to anus,gubernaculurn length in µm,number of body annules between anterior and excretory pore,number of body annules between anus and tail tip,number of body annules between vulva and anus,number of body annules between vulva and tail tip,number of specimens on which measurements are based,portion of body from anus or cloaca to posterior terminus,SE/L (measured in same units) expressed as %).,spicule length in µm,stylet extension (odontophore) length in µm,stylet length / body diameter at base of stylet,stylet length/body length (measured in same units as %).,tail length / tail diameter at anus or cloaca,total number of body annules,Flickr URL
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\040x\3713.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\040x\3714.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\040x\3715.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\040x\3716.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3833.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3834.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3835.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3836.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3837.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3838.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3839.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3840.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3841.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3842.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3843.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3844.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3845.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0008,ogf-0014/Nem_0008\100x\3846.jpg,13.0,134.5,,Dorylaimidae,,,,2436.91,,1244.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\010x\2119.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\010x\2120.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\040x\3717.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\040x\3718.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\040x\3719.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\040x\3720.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\040x\3721.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\040x\3722.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\040x\3723.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3847.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3848.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3849.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3850.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3851.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3852.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3853.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0009,ogf-0014/Nem_0009\100x\3854.jpg,13.1,136.9,,Criconematidae,,,,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\010x\2121.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3724.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3725.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3726.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3727.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3728.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3729.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3730.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3731.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\040x\3732.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3855.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3856.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3857.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3858.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3859.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3860.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3861.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3862.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0010,ogf-0014/Nem_0010\100x\3863.jpg,15.4,135.9,,Criconematidae,,,,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\010x\2122.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\040x\3733.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\040x\3734.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\040x\3735.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\040x\3736.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3864.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3865.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3866.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3867.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3868.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3869.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3870.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3871.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3872.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3873.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3874.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0014/Metadata.ods,,,Nem_0011,ogf-0014/Nem_0011\100x\3875.jpg,15.2,138.0,,Plectidae,,,,1069.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\010x\2125.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\010x\2127.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\010x\2128.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3324.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3325.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3326.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3327.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3328.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3329.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3330.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3331.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\040x\3332.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3451.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3452.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3453.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3454.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3455.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3456.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3457.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3458.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3459.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3460.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3461.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3462.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0001,ogf-0015/Nem_0001\100x\3463.jpg,5.9,139.5,,Mononchidae,,,,1248.61,752.48,0.602654151416375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\010x\2129.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3333.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3334.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3335.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3336.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3337.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3338.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3339.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3340.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\040x\3341.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\100x\3464.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\100x\3466.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\100x\3467.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./../../Slide/ogf-0015/Metadata.ods,,,Nem_0002,ogf-0015/Nem_0002\100x\3468.jpg,5.9,138.1,,Dorylaimidae,,,,598.41,412.06,0.688591433966678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
